compound_key,compound_names,molecule_chembl_ids,SMILES,target_chembl_id,variant,measurement_class,activity_types,activity_relation,activity_uM,log10_activity_uM,delta_G_relation,delta_G_kcal_mol,delta_G_basis,temperature_K,n_records,n_exact_records,n_censored_records,n_assays,n_documents,exact_min_uM,exact_max_uM,max_censored_lower_bound_uM,endpoint_summaries,branches,heavy_atoms,PAINS_pass,structural_ipTM_status,aggregation,assay_chembl_ids,document_chembl_ids,activity_ids,source_urls,class_from_passing_assays,broader_unflagged_ROCK2_conflict,broader_conflict_activity_ids,affinity_probability_binary2,affinity_probability_binary,affinity_pred_value1,affinity_pred_value2,affinity_pred_value,affinity_probability_binary1
1efbdfc8e3a112bd,,CHEMBL4649693,Nc1cc(-c2cc3c(=O)n(Cc4cccc(F)c4)cnc3s2)ccn1,CHEMBL2973,,active,IC50,=,0.0049999999999999,-2.3010299956639813,=,-11.3247,IC50_energy_proxy,298.15,1,1,0,1,1,0.005,0.005,,"{""IC50"":{""median_log10_uM"":-2.3010299956639813,""max_lower_bound_uM"":null}}",hit_to_lead,25,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL4617455,CHEMBL4616614,20657259,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4617455,active,False,,0.711078405380249,0.8296051025390625,-1.9154521226882935,-1.2089250087738037,-1.5621886253356934,0.9481318593025208
6b8b27e9197b13f7,BUPARLISIB,CHEMBL2017974,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,CHEMBL2973,,measured_inactive_or_weak,Kd,>,30.0,1.4771212547196624,>,-6.1703,Kd_derived_estimate,298.15,1,0,1,1,1,,,30.0,"{""Kd"":{""median_log10_uM"":null,""max_lower_bound_uM"":30.0}}",hit_discovery,29,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL3991871,CHEMBL3991601,17936066,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3991871,measured_inactive_or_weak,False,,0.10921395570039749,0.10476292669773102,1.2056691646575928,0.21296656131744385,0.7093178629875183,0.10031190514564514
1c466fb389c56499,,CHEMBL3689429,Nc1cc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)ccc1Cl,CHEMBL2973,,active,IC50,=,0.0294,-1.5316526695878427,=,-10.275,IC50_energy_proxy,298.15,1,1,0,1,1,0.0294,0.0294,,"{""IC50"":{""median_log10_uM"":-1.5316526695878427,""max_lower_bound_uM"":null}}",hit_to_lead,25,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL3705637,CHEMBL3639066,17616257,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3705637,active,False,,0.7434052228927612,0.7872573733329773,-0.9470523595809937,-0.8314313292503357,-0.8892418146133423,0.8311095237731934
a72696a701f7be00,,CHEMBL5934807,Nc1cc2c(cn1)OCc1cc(C(=O)N[C@H](CO)c3c(F)cccc3F)ccc1-2,CHEMBL2973,,active,IC50,=,0.935,-0.0291883891274822,=,-8.2253,IC50_energy_proxy,298.15,1,1,0,1,1,0.935,0.935,,"{""IC50"":{""median_log10_uM"":-0.0291883891274822,""max_lower_bound_uM"":null}}",hit_to_lead,29,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5733449,CHEMBL5726827,27529625,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5733449,active,False,,0.4810664653778076,0.4483742117881775,-0.5061647295951843,-0.9901005625724792,-0.7481326460838318,0.41568195819854736
2559081e5681d4f3,,CHEMBL5953122,Nc1ccc(-c2c[nH]c3nccc(N4CCCCC4)c23)cn1,CHEMBL2973,,active,Ki,=,0.0457,-1.3400837999301498,=,-10.0137,Ki_derived_estimate,298.15,1,1,0,1,1,0.0457,0.0457,,"{""Ki"":{""median_log10_uM"":-1.3400837999301498,""max_lower_bound_uM"":null}}",hit_to_lead,22,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738492,CHEMBL5729329,28808756,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738492,active,False,,0.782431423664093,0.7033891677856445,-0.7016652822494507,-1.2791972160339355,-0.9904312491416931,0.6243468523025513
30d019e0f7b3683a,,CHEMBL4475912,Nc1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,CHEMBL2973,,active,IC50,=,0.083,-1.080921907623926,=,-9.6601,IC50_energy_proxy,298.15,1,1,0,1,1,0.083,0.083,,"{""IC50"":{""median_log10_uM"":-1.080921907623926,""max_lower_bound_uM"":null}}",hit_to_lead,32,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL4379076,CHEMBL4376834,19147604,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4379076,active,False,,0.8624516725540161,0.8525343537330627,-0.7209341526031494,-1.7635533809661865,-1.242243766784668,0.8426170349121094
dbf11ee0e1bbf18e,,CHEMBL6062629,Nc1cccc(-c2c[nH]c3nccc(N4CCCCC4)c23)n1,CHEMBL2973,,active,Ki,=,0.0137999999999999,-1.8601209135987635,=,-10.7231,Ki_derived_estimate,298.15,1,1,0,1,1,0.0138,0.0138,,"{""Ki"":{""median_log10_uM"":-1.8601209135987635,""max_lower_bound_uM"":null}}",hit_to_lead,22,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738492,CHEMBL5729329,28808690,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738492,active,False,,0.7561634182929993,0.7741584777832031,-1.8023813962936401,-0.5649858117103577,-1.1836836338043213,0.792153537273407
688e9b13b76b30b2,,CHEMBL4440876,Nc1cccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)c1,CHEMBL2973,,active,IC50,=,0.058,-1.2365720064370629,=,-9.8725,IC50_energy_proxy,298.15,1,1,0,1,1,0.058,0.058,,"{""IC50"":{""median_log10_uM"":-1.2365720064370627,""max_lower_bound_uM"":null}}",hit_to_lead,32,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL4379076,CHEMBL4376834,19147605,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4379076,active,False,,0.8793027400970459,0.8931149244308472,-0.2348536103963852,-1.3753712177276611,-0.8051124215126038,0.9069270491600037
588dbc06addc4df9,,CHEMBL3402444,Nc1cccc(CNC(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1,CHEMBL2973,,active,IC50,=,0.0029994999583263,-2.522951139760405,=,-11.6274,IC50_energy_proxy,298.15,2,2,0,1,1,0.002999,0.003,,"{""IC50"":{""median_log10_uM"":-2.522951139760405,""max_lower_bound_uM"":null}}",hit_to_lead,23,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL3404496,CHEMBL3400131,15177477;15177562,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3404496,active,False,,0.8174638748168945,0.889760434627533,-2.023838996887207,-1.3990437984466553,-1.7114413976669312,0.9620569944381714
e48ca920b5b7c651,,CHEMBL3218009,Nc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1,CHEMBL2973,,active,IC50,=,0.02,-1.6989700043360187,=,-10.5033,IC50_energy_proxy,298.15,1,1,0,1,1,0.02,0.02,,"{""IC50"":{""median_log10_uM"":-1.6989700043360187,""max_lower_bound_uM"":null}}",hit_to_lead,23,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL3224098,CHEMBL3217586,14545743,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3224098,active,False,,0.8164275884628296,0.8287346363067627,-1.2458754777908325,-1.1522083282470703,-1.1990418434143066,0.8410416841506958
42d156a501344474,,CHEMBL5950836,Nc1ccccc1CNC(=O)c1ccc2c(c1)OCc1cnccc1-2,CHEMBL2973,,active,IC50,=,0.0376,-1.424812155072339,=,-10.1293,IC50_energy_proxy,298.15,1,1,0,1,1,0.0376,0.0376,,"{""IC50"":{""median_log10_uM"":-1.424812155072339,""max_lower_bound_uM"":null}}",hit_to_lead,25,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5733449,CHEMBL5726827,27528812,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5733449,active,False,,0.8476607203483582,0.8991072773933411,-1.0900455713272095,-0.8646276593208313,-0.9773366451263428,0.950553834438324
40e0381bf112560b,,CHEMBL6027343,Nc1cccnc1-c1c[nH]c2nccc(N3CCCC4(CCCCN4)C3)c12,CHEMBL2973,,active,Ki,=,0.262,-0.5816987086802545,=,-8.9791,Ki_derived_estimate,298.15,1,1,0,1,1,0.262,0.262,,"{""Ki"":{""median_log10_uM"":-0.5816987086802545,""max_lower_bound_uM"":null}}",hit_to_lead,27,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738492,CHEMBL5729329,28807241,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738492,active,False,,0.42012932896614075,0.29369211196899414,0.08387799561023712,-0.7775245308876038,-0.3468232750892639,0.16725492477416992
3c2fd8922018121b,,CHEMBL5421321,Nc1ccn(-c2ccc(CN3CCCC(Nc4ccc5[nH]ncc5c4)C3)cc2)c(=O)n1,CHEMBL2973,,active,IC50,=,0.0049999999999999,-2.3010299956639813,=,-11.3247,IC50_energy_proxy,298.15,1,1,0,1,1,0.005,0.005,,"{""IC50"":{""median_log10_uM"":-2.3010299956639813,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5392646,CHEMBL5390280,25728847,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5392646,active,False,,0.7340831756591797,0.7445101737976074,-0.4401776194572449,-0.4022935628890991,-0.421235591173172,0.7549372315406799
5f48e53bc2ad5cd3,,CHEMBL5397611,Nc1ccn(-c2ccc(CN3CCCCC(Nc4ccc5[nH]ncc5c4)C3)cc2)c(=O)n1,CHEMBL2973,,active,IC50,=,0.002,-2.6989700043360187,=,-11.8675,IC50_energy_proxy,298.15,1,1,0,1,1,0.002,0.002,,"{""IC50"":{""median_log10_uM"":-2.6989700043360187,""max_lower_bound_uM"":null}}",hit_to_lead,32,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5392646,CHEMBL5390280,25728848,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5392646,active,False,,0.6735413670539856,0.7452291250228882,-0.7690280079841614,-0.9249456524848938,-0.8469868302345276,0.8169168829917908
7846589a12147e37,,CHEMBL5409106,Nc1ccn(-c2ccc(CNC3CCCC(Nc4ccc5[nH]ncc5c4)C3)cc2)c(=O)n1,CHEMBL2973,,active,IC50,=,0.0007,-3.154901959985743,=,-12.4895,IC50_energy_proxy,298.15,1,1,0,1,1,0.0007,0.0007,,"{""IC50"":{""median_log10_uM"":-3.154901959985743,""max_lower_bound_uM"":null}}",hit_to_lead,32,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5392646,CHEMBL5390280,25728846,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5392646,active,False,,0.8293978571891785,0.8123301863670349,-1.2061693668365479,-1.8872852325439453,-1.5467272996902466,0.7952625155448914
5777889d4f861309,,CHEMBL5416265,Nc1ccn(-c2cccc(CN3CCCC(Nc4ccc5[nH]ncc5c4)C3)c2)c(=O)n1,CHEMBL2973,,active,IC50,=,0.001,-3.0,=,-12.2782,IC50_energy_proxy,298.15,1,1,0,1,1,0.001,0.001,,"{""IC50"":{""median_log10_uM"":-3.0,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5392646,CHEMBL5390280,25728849,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5392646,active,False,,0.878253161907196,0.8785901069641113,-1.0685157775878906,-0.9673488736152649,-1.0179322957992554,0.8789271116256714
42516379c4072263,,CHEMBL5414146,Nc1ccn(-c2cccc(CNC3CCCC(Nc4ccc5[nH]ncc5c4)C3)c2)c(=O)n1,CHEMBL2973,,active,IC50,=,0.0002,-3.6989700043360183,=,-13.2318,IC50_energy_proxy,298.15,1,1,0,1,1,0.0002,0.0002,,"{""IC50"":{""median_log10_uM"":-3.6989700043360187,""max_lower_bound_uM"":null}}",hit_to_lead,32,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5392646,CHEMBL5390280,25728850,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5392646,active,False,,0.8367825746536255,0.7788523435592651,-0.9904728531837463,-1.640925407409668,-1.3156991004943848,0.7209221720695496
c0ba3c48bb8eaf88,,CHEMBL5403088,Nc1ccn(-c2cccc(CN[C@H]3CCC[C@@H](Nc4ccc5[nH]ncc5c4)C3)c2)c(=O)c1,CHEMBL2973,,active,IC50,=,0.0775,-1.1106982974936896,=,-9.7007,IC50_energy_proxy,298.15,1,1,0,1,1,0.0775,0.0775,,"{""IC50"":{""median_log10_uM"":-1.1106982974936896,""max_lower_bound_uM"":null}}",hit_to_lead,32,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5392646,CHEMBL5390280,25728852,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5392646,active,False,,0.8173230886459351,0.8026406168937683,-0.6469030380249023,-1.2493234872817993,-0.9481132626533508,0.7879581451416016
de3b89ba7897a6b3,,CHEMBL5409229,Nc1ccn(-c2cccc(CN[C@H]3CCC[C@H](Nc4ccc5[nH]ncc5c4)C3)c2)c(=O)c1,CHEMBL2973,,active,IC50,=,0.0539999999999999,-1.2676062401770316,=,-9.9148,IC50_energy_proxy,298.15,1,1,0,1,1,0.054,0.054,,"{""IC50"":{""median_log10_uM"":-1.2676062401770316,""max_lower_bound_uM"":null}}",hit_to_lead,32,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5392646,CHEMBL5390280,25728868,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5392646,active,False,,0.8389296531677246,0.8523266315460205,-0.2508074641227722,-1.3602850437164307,-0.8055462837219238,0.8657236695289612
ae7ee77d58d1edbd,,CHEMBL6025298,Nc1cnc2[nH]cc(-c3cc[nH]n3)c2c1N1CCCCC1,CHEMBL2973,,active,Ki,=,0.276,-0.5590909179347823,=,-8.9482,Ki_derived_estimate,298.15,1,1,0,1,1,0.276,0.276,,"{""Ki"":{""median_log10_uM"":-0.5590909179347823,""max_lower_bound_uM"":null}}",hit_to_lead,21,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738492,CHEMBL5729329,28808984,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738492,active,False,,0.585496187210083,0.48086419701576233,-0.031082144007086754,-0.6933889985084534,-0.36223557591438293,0.37623220682144165
67174cbfa83efebd,,CHEMBL5863351,Nc1cncc(-c2c[nH]c3nccc(N4CCCC5(CCCCN5)C4)c23)c1,CHEMBL2973,,active,Ki,=,0.0852,-1.0695604052333,=,-9.6446,Ki_derived_estimate,298.15,1,1,0,1,1,0.0852,0.0852,,"{""Ki"":{""median_log10_uM"":-1.0695604052332999,""max_lower_bound_uM"":null}}",hit_to_lead,27,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738492,CHEMBL5729329,28807130,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738492,active,False,,0.6468092203140259,0.5709394216537476,-0.4554055333137512,-1.0013357400894165,-0.7283706665039062,0.49506962299346924
5535155b0fd53ae5,,CHEMBL6047601,Nc1cncc(-c2c[nH]c3nccc(N4CCCCC4)c23)c1,CHEMBL2973,,active,Ki,=,0.0012499999999999,-2.903089986991944,=,-12.146,Ki_derived_estimate,298.15,1,1,0,1,1,0.00125,0.00125,,"{""Ki"":{""median_log10_uM"":-2.9030899869919438,""max_lower_bound_uM"":null}}",hit_to_lead,22,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738492,CHEMBL5729329,28807523,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738492,active,False,,0.8299108147621155,0.8776859641075134,-2.5244288444519043,-0.8733029365539551,-1.6988658905029297,0.9254611134529114
d0cb5702f60fa014,,CHEMBL3689391,Nc1n[nH]c2ccc(NC3CCCN(Cc4ccccc4)C3)cc12,CHEMBL2973,,active,IC50,=,1.04,0.0170333392987803,=,-8.1622,IC50_energy_proxy,298.15,1,1,0,1,1,1.04,1.04,,"{""IC50"":{""median_log10_uM"":0.01703333929878037,""max_lower_bound_uM"":null}}",hit_to_lead,24,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL3705637,CHEMBL3639066,17616218,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3705637,active,False,,0.8199102282524109,0.8273953199386597,-0.6698101758956909,-0.8843503594398499,-0.7770802974700928,0.8348804116249084
76e4db934b560448,,CHEMBL5403685,Nc1nc(=O)n(-c2cccc(CN[C@H]3CCC[C@@H](Nc4ccc5[nH]ncc5c4)C3)c2)cc1F,CHEMBL2973,,active,IC50,=,0.0837,-1.07727454200674,=,-9.6552,IC50_energy_proxy,298.15,1,1,0,1,1,0.0837,0.0837,,"{""IC50"":{""median_log10_uM"":-1.07727454200674,""max_lower_bound_uM"":null}}",hit_to_lead,33,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5392646,CHEMBL5390280,25728851,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5392646,active,False,,0.8847231864929199,0.7581663131713867,-0.4255369007587433,-2.402613639831543,-1.414075255393982,0.6316094994544983
6e0190ce9e02f654,,CHEMBL5427927,Nc1nc(=O)n(-c2cccc(CN[C@H]3CCC[C@H](Nc4ccc5[nH]ncc5c4)C3)c2)cc1F,CHEMBL2973,,active,IC50,=,0.0662,-1.1791420105603,=,-9.7941,IC50_energy_proxy,298.15,1,1,0,1,1,0.0662,0.0662,,"{""IC50"":{""median_log10_uM"":-1.1791420105603,""max_lower_bound_uM"":null}}",hit_to_lead,33,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5392646,CHEMBL5390280,25728867,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5392646,active,False,,0.8811424970626831,0.7731307148933411,-0.8364177942276001,-2.380847930908203,-1.6086328029632568,0.665118932723999
4231ec38832df8f9,,CHEMBL5722951,Nc1nc(Cl)cc(Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)n1,CHEMBL2973,,active,IC50,=,0.0089999999999999,-2.0457574905606752,=,-10.9764,IC50_energy_proxy,298.15,1,1,0,1,1,0.009,0.009,,"{""IC50"":{""median_log10_uM"":-2.0457574905606752,""max_lower_bound_uM"":null}}",hit_to_lead,26,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326402,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.8331243991851807,0.5712156891822815,-1.0030914545059204,-1.6461060047149658,-1.324598789215088,0.3093069791793823
0f9309e9da1b477e,TG100-115,CHEMBL230011,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,CHEMBL2973,,measured_inactive_or_weak,Kd,>,30.0,1.4771212547196624,>,-6.1703,Kd_derived_estimate,298.15,1,0,1,1,1,,,30.0,"{""Kd"":{""median_log10_uM"":null,""max_lower_bound_uM"":30.0}}",hit_discovery,26,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL3991871,CHEMBL3991601,17936209,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3991871,measured_inactive_or_weak,False,,0.2635558545589447,0.24672238528728485,1.119936466217041,0.2698943614959717,0.6949154138565063,0.229888916015625
1d246ef2dc0bc8b0,,CHEMBL5722984,Nc1nc(Nc2cc(F)c(Oc3ccnc4[nH]cc(Cl)c34)c(F)c2)cc(C(F)(F)F)n1,CHEMBL2973,,active,IC50,=,0.002,-2.6989700043360187,=,-11.8675,IC50_energy_proxy,298.15,1,1,0,1,1,0.002,0.002,,"{""IC50"":{""median_log10_uM"":-2.6989700043360187,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326417,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.637365460395813,0.5180368423461914,-1.0136302709579468,-1.6148145198822021,-1.3142223358154297,0.39870819449424744
aa95633995758e54,,CHEMBL5722964,Nc1nc(Nc2ccc(Oc3cccc4[nH]ncc34)c(F)c2)cc(-c2ccncc2)n1,CHEMBL2973,,active,IC50,=,0.38,-0.4202164033831898,=,-8.7588,IC50_energy_proxy,298.15,1,1,0,1,1,0.38,0.38,,"{""IC50"":{""median_log10_uM"":-0.42021640338318983,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326397,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.35921406745910645,0.3510885238647461,-1.5226783752441406,-1.2233773469924927,-1.3730278015136719,0.34296298027038574
06838271279afe7f,,CHEMBL5723010,Nc1nc(Nc2ccc(Oc3cccc4cnccc34)c(F)c2)cc(-c2ccncc2)n1,CHEMBL2973,,active,IC50,=,0.2,-0.6989700043360187,=,-9.139,IC50_energy_proxy,298.15,1,1,0,1,1,0.2,0.2,,"{""IC50"":{""median_log10_uM"":-0.6989700043360187,""max_lower_bound_uM"":null}}",hit_to_lead,32,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326395,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.32000619173049927,0.3094586133956909,-1.026853084564209,-1.5038902759552002,-1.2653716802597046,0.29891103506088257
b84c4dffb1e952c4,,CHEMBL5722955,Nc1nc(Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc(-c2ccccn2)n1,CHEMBL2973,,active,IC50,=,0.007,-2.154901959985743,=,-11.1253,IC50_energy_proxy,298.15,1,1,0,1,1,0.007,0.007,,"{""IC50"":{""median_log10_uM"":-2.154901959985743,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326410,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.7729286551475525,0.47637712955474854,-1.0435115098953247,-1.8301060199737549,-1.4368088245391846,0.1798255890607834
38fb790a70ef4a89,,CHEMBL5722956,Nc1nc(Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc(-c2cccnc2)n1,CHEMBL2973,,active,IC50,=,0.01,-2.0,=,-10.914,IC50_energy_proxy,298.15,1,1,0,1,1,0.01,0.01,,"{""IC50"":{""median_log10_uM"":-2.0,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326409,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.6066562533378601,0.4537097215652466,-1.5185937881469727,-1.4363927841186523,-1.4774932861328125,0.30076318979263306
cdb53396dd1ad8bf,,CHEMBL5274003,Nc1nc(Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc(-c2ccncc2)n1,CHEMBL2973,,active,IC50,=,0.002,-2.6989700043360187,=,-11.8675,IC50_energy_proxy,298.15,1,1,0,1,1,0.002,0.002,,"{""IC50"":{""median_log10_uM"":-2.6989700043360187,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326399,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.5504241585731506,0.39729270339012146,-1.4585394859313965,-1.3191192150115967,-1.3888293504714966,0.24416124820709229
c0cd5d894586c96f,,CHEMBL5722999,Nc1nc(Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc(C(F)(F)F)n1,CHEMBL2973,,active,IC50,=,0.007,-2.154901959985743,=,-11.1253,IC50_energy_proxy,298.15,1,1,0,1,1,0.007,0.007,,"{""IC50"":{""median_log10_uM"":-2.154901959985743,""max_lower_bound_uM"":null}}",hit_to_lead,29,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326404,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.7933100461959839,0.5946913957595825,-0.3909761905670166,-1.2433226108551025,-0.8171494007110596,0.3960728049278259
d4aaf9fcb020bd53,,CHEMBL5722939,Nc1nc(Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc(C2CCCNC2)n1,CHEMBL2973,,active,IC50,=,0.002,-2.6989700043360187,=,-11.8675,IC50_energy_proxy,298.15,1,1,0,1,1,0.002,0.002,,"{""IC50"":{""median_log10_uM"":-2.6989700043360187,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326408,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.8066360354423523,0.6597493290901184,-1.052778720855713,-1.9070181846618652,-1.479898452758789,0.5128626227378845
2842138307804469,,CHEMBL5723011,Nc1nc(Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc(C2CCNCC2)n1,CHEMBL2973,,active,IC50,=,0.002,-2.6989700043360187,=,-11.8675,IC50_energy_proxy,298.15,1,1,0,1,1,0.002,0.002,,"{""IC50"":{""median_log10_uM"":-2.6989700043360187,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326407,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.7017958164215088,0.6101452112197876,-1.2951751947402954,-1.5036699771881104,-1.3994226455688477,0.5184945464134216
ceb8d60e8a8ee724,,CHEMBL5723017,Nc1nc(Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc(N2CCCC2)n1,CHEMBL2973,,active,IC50,=,0.016,-1.7958800173440752,=,-10.6355,IC50_energy_proxy,298.15,1,1,0,1,1,0.016,0.016,,"{""IC50"":{""median_log10_uM"":-1.7958800173440752,""max_lower_bound_uM"":null}}",hit_to_lead,30,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326405,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.7299110889434814,0.6433310508728027,-1.8654882907867432,-1.4820469617843628,-1.6737675666809082,0.556751012802124
77b18efbf9ca36d4,,CHEMBL5722977,Nc1nc(Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc(N2CCNCC2)n1,CHEMBL2973,,active,IC50,=,0.006,-2.221848749616356,=,-11.2166,IC50_energy_proxy,298.15,1,1,0,1,1,0.006,0.006,,"{""IC50"":{""median_log10_uM"":-2.221848749616356,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5716552,CHEMBL5715943,26326406,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5716552,active,False,,0.7483541965484619,0.6482764482498169,-1.4549319744110107,-2.2595114707946777,-1.8572217226028442,0.5481986999511719
